Order Date,Date,Quarter,Row ID,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Price,Quantity,Discount,Total sales,Profit
27/8/2020,8/2022,Q3,3382,US-2017-162208,First Class,SP-20620,Corporate,Tampa,Florida,South,Office Supplies,Envelopes,2.9,1,0.2,2.32,0.98
27/8/2020,8/2022,Q3,3748,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Furniture,Furnishings,198.46,2,0,396.92,99.23
27/8/2020,8/2022,Q3,3749,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Office Supplies,Appliances,321.92,4,0,1287.68,96.58
27/8/2020,8/2022,Q3,3750,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Technology,Copiers,879.98,2,0.2,1407.97,329.99
27/8/2020,8/2022,Q3,3751,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Office Supplies,Supplies,28.4,5,0,142,8.24
27/8/2020,8/2022,Q3,3752,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Furniture,Chairs,230.28,3,0.2,552.67,23.03
27/8/2020,8/2022,Q3,3753,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Office Supplies,Paper,116.28,3,0,348.84,56.98
27/8/2020,8/2022,Q3,3754,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Office Supplies,Binders,841.57,2,0.2,1346.51,294.55
27/8/2020,8/2022,Q3,3755,CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Office Supplies,Storage,354.9,5,0,1774.5,17.75
27/8/2020,8/2022,Q3,4340,CA-2017-133501,Standard Class,DK-12895,Consumer,Franklin,Tennessee,South,Office Supplies,Paper,5.18,1,0.2,4.15,1.81
27/8/2020,8/2022,Q3,8576,CA-2017-101273,Second Class,ST-20530,Consumer,Port Saint Lucie,Florida,South,Office Supplies,Appliances,14.34,4,0.2,45.88,0.9
27/8/2020,8/2022,Q3,8935,CA-2017-130036,Same Day,BP-11185,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,12.67,3,0.2,30.41,3.96
27/8/2020,8/2022,Q3,8936,CA-2017-130036,Same Day,BP-11185,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,1119.89,14,0.2,12542.75,209.98
27/8/2020,8/2022,Q3,9386,CA-2017-163097,Standard Class,SF-20200,Consumer,Mesa,Arizona,West,Furniture,Furnishings,120.58,8,0.2,771.69,33.16
28/8/2020,8/2022,Q3,2483,CA-2017-126067,Standard Class,KN-16705,Home Office,Seattle,Washington,West,Technology,Phones,35.17,4,0.2,112.54,11.43
28/8/2020,8/2022,Q3,2484,CA-2017-126067,Standard Class,KN-16705,Home Office,Seattle,Washington,West,Furniture,Tables,1137.75,5,0,5688.75,250.31
28/8/2020,8/2022,Q3,2485,CA-2017-126067,Standard Class,KN-16705,Home Office,Seattle,Washington,West,Office Supplies,Binders,99.68,5,0.2,398.72,32.4
28/8/2020,8/2022,Q3,2486,CA-2017-126067,Standard Class,KN-16705,Home Office,Seattle,Washington,West,Office Supplies,Art,5.56,2,0,11.12,1.45
28/8/2020,8/2022,Q3,3923,CA-2017-146920,Standard Class,SC-20305,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,25.34,6,0.2,121.65,7.92
28/8/2020,8/2022,Q3,3924,CA-2017-146920,Standard Class,SC-20305,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,26.72,5,0.2,106.88,9.35
28/8/2020,8/2022,Q3,4598,US-2017-169502,Standard Class,MG-17650,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Supplies,21.81,3,0,65.43,5.89
28/8/2020,8/2022,Q3,4599,US-2017-169502,Standard Class,MG-17650,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Appliances,91.6,5,0,458,26.56
29/8/2020,8/2022,Q3,1942,CA-2017-144064,First Class,CP-12085,Corporate,Quincy,Illinois,Central,Office Supplies,Labels,47.36,4,0.2,151.55,17.76
29/8/2020,8/2022,Q3,1943,CA-2017-144064,First Class,CP-12085,Corporate,Quincy,Illinois,Central,Office Supplies,Storage,27.44,2,0.2,43.9,2.4
29/8/2020,8/2022,Q3,1944,CA-2017-144064,First Class,CP-12085,Corporate,Quincy,Illinois,Central,Office Supplies,Binders,3.24,9,0.8,5.83,-5.18
29/8/2020,8/2022,Q3,4238,CA-2017-104024,Second Class,MD-17860,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,9.41,7,0.2,52.68,0.71
29/8/2020,8/2022,Q3,8116,CA-2017-101014,Standard Class,RW-19540,Corporate,Los Angeles,California,West,Furniture,Furnishings,148.02,3,0,444.06,41.45
31/8/2020,8/2022,Q3,1532,CA-2017-159884,Standard Class,JF-15490,Consumer,Tempe,Arizona,West,Office Supplies,Storage,10.74,1,0.2,8.6,0.81
31/8/2020,8/2022,Q3,1533,CA-2017-159884,Standard Class,JF-15490,Consumer,Tempe,Arizona,West,Office Supplies,Fasteners,8.38,3,0.2,20.1,2.72
31/8/2020,8/2022,Q3,2842,US-2017-135062,Second Class,RL-19615,Consumer,Fayetteville,North Carolina,South,Office Supplies,Paper,229.54,7,0.2,1285.45,83.21
31/8/2020,8/2022,Q3,3655,CA-2017-133004,Standard Class,AJ-10945,Consumer,Lawrence,Indiana,Central,Office Supplies,Appliances,638.73,9,0,5748.57,166.07
31/8/2020,8/2022,Q3,4990,CA-2017-107321,Standard Class,AW-10930,Home Office,San Francisco,California,West,Office Supplies,Binders,6.67,3,0.2,16.01,2.17
31/8/2020,8/2022,Q3,4991,CA-2017-107321,Standard Class,AW-10930,Home Office,San Francisco,California,West,Technology,Phones,689.41,4,0.2,2206.11,77.56
31/8/2020,8/2022,Q3,5610,CA-2017-117198,Standard Class,BG-11035,Consumer,Monroe,Louisiana,South,Technology,Accessories,659.9,2,0,1319.8,217.77
31/8/2020,8/2022,Q3,6406,CA-2017-154074,Second Class,BW-11110,Corporate,Spokane,Washington,West,Furniture,Chairs,569.57,2,0.2,911.31,7.12
31/8/2020,8/2022,Q3,6407,CA-2017-154074,Second Class,BW-11110,Corporate,Spokane,Washington,West,Office Supplies,Storage,149.73,7,0,1048.11,43.42
31/8/2020,8/2022,Q3,7064,CA-2017-127712,Standard Class,MG-17890,Home Office,Salem,Oregon,West,Office Supplies,Supplies,6.21,2,0.2,9.93,0.7
31/8/2020,8/2022,Q3,9664,CA-2017-132619,Standard Class,MS-17770,Consumer,San Francisco,California,West,Office Supplies,Storage,193.95,3,0,581.85,9.7
1/9/2020,9/2022,Q3,3231,CA-2017-131625,Second Class,BN-11515,Consumer,New York City,New York,East,Furniture,Furnishings,114.9,5,0,574.5,39.07
1/9/2020,9/2022,Q3,4332,CA-2017-107909,Standard Class,SS-20875,Consumer,Redmond,Washington,West,Technology,Accessories,19.99,1,0,19.99,6.8
1/9/2020,9/2022,Q3,4333,CA-2017-107909,Standard Class,SS-20875,Consumer,Redmond,Washington,West,Office Supplies,Binders,22.92,5,0.2,91.68,8.02
1/9/2020,9/2022,Q3,4723,US-2017-135230,Standard Class,CK-12325,Home Office,Seattle,Washington,West,Office Supplies,Art,7.58,1,0,7.58,2.96
1/9/2020,9/2022,Q3,5220,CA-2017-145653,Same Day,CA-12775,Consumer,Detroit,Michigan,Central,Furniture,Chairs,498.26,7,0,3487.82,134.53
1/9/2020,9/2022,Q3,9031,CA-2017-128041,Same Day,RW-19540,Corporate,Seattle,Washington,West,Office Supplies,Appliances,314.6,4,0,1258.4,103.82
1/9/2020,9/2022,Q3,9032,CA-2017-128041,Same Day,RW-19540,Corporate,Seattle,Washington,West,Furniture,Tables,283.56,4,0,1134.24,45.37
2/9/2020,9/2022,Q3,702,CA-2017-114552,Standard Class,Dl-13600,Corporate,Cleveland,Ohio,East,Furniture,Furnishings,15.07,3,0.2,36.17,4.14
2/9/2020,9/2022,Q3,910,CA-2017-137596,Standard Class,BE-11335,Home Office,Jackson,Michigan,Central,Technology,Phones,1199.8,4,0,4799.2,323.95
2/9/2020,9/2022,Q3,911,CA-2017-137596,Standard Class,BE-11335,Home Office,Jackson,Michigan,Central,Technology,Accessories,1928.78,7,0,13501.46,829.38
2/9/2020,9/2022,Q3,912,CA-2017-137596,Standard Class,BE-11335,Home Office,Jackson,Michigan,Central,Office Supplies,Storage,352.38,2,0,704.76,81.05
2/9/2020,9/2022,Q3,933,CA-2017-114216,Standard Class,RK-19300,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,12.19,3,0.2,29.26,4.11
2/9/2020,9/2022,Q3,1266,CA-2017-110380,Standard Class,PF-19225,Consumer,San Francisco,California,West,Office Supplies,Art,6.57,3,0,19.71,1.77
2/9/2020,9/2022,Q3,1947,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Office Supplies,Art,23.1,2,0,46.2,6.47
2/9/2020,9/2022,Q3,1948,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Furniture,Furnishings,11.54,2,0,23.08,3.46
2/9/2020,9/2022,Q3,1949,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Furniture,Tables,254.53,1,0.4,152.72,-93.33
2/9/2020,9/2022,Q3,1950,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Office Supplies,Appliances,12.98,1,0,12.98,3.76
2/9/2020,9/2022,Q3,1951,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Office Supplies,Binders,26.43,8,0.2,169.16,8.92
2/9/2020,9/2022,Q3,1952,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Technology,Phones,197.97,3,0,593.91,57.41
2/9/2020,9/2022,Q3,1953,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Office Supplies,Labels,18.9,6,0,113.4,9.07
2/9/2020,9/2022,Q3,1954,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Furniture,Chairs,1282.41,5,0.1,5770.85,213.74
2/9/2020,9/2022,Q3,1955,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Office Supplies,Art,4.92,3,0,14.76,2.21
2/9/2020,9/2022,Q3,1956,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Technology,Accessories,238,2,0,476,38.08
2/9/2020,9/2022,Q3,1957,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Technology,Accessories,167.97,3,0,503.91,40.31
2/9/2020,9/2022,Q3,1958,CA-2017-157987,Standard Class,AC-10615,Corporate,New York City,New York,East,Office Supplies,Paper,17.12,4,0,68.48,7.7
2/9/2020,9/2022,Q3,3934,CA-2017-123001,Standard Class,AW-10840,Consumer,Bakersfield,California,West,Office Supplies,Art,9.4,5,0,47,2.73
2/9/2020,9/2022,Q3,3935,CA-2017-123001,Standard Class,AW-10840,Consumer,Bakersfield,California,West,Office Supplies,Labels,74,5,0,370,37
2/9/2020,9/2022,Q3,3936,CA-2017-123001,Standard Class,AW-10840,Consumer,Bakersfield,California,West,Technology,Phones,201.58,2,0.2,322.53,12.6
2/9/2020,9/2022,Q3,6680,CA-2017-145037,Second Class,TB-21055,Consumer,Meriden,Connecticut,East,Office Supplies,Storage,10.9,1,0,10.9,2.83
2/9/2020,9/2022,Q3,6681,CA-2017-145037,Second Class,TB-21055,Consumer,Meriden,Connecticut,East,Office Supplies,Paper,79.92,4,0,319.68,37.56
2/9/2020,9/2022,Q3,6682,CA-2017-145037,Second Class,TB-21055,Consumer,Meriden,Connecticut,East,Office Supplies,Paper,146.82,3,0,440.46,73.41
2/9/2020,9/2022,Q3,6903,CA-2017-111220,Standard Class,JS-15595,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,16,4,0.2,51.2,5.6
2/9/2020,9/2022,Q3,6904,CA-2017-111220,Standard Class,JS-15595,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,5.59,2,0.8,2.24,-15.09
2/9/2020,9/2022,Q3,6905,CA-2017-111220,Standard Class,JS-15595,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,235.92,5,0.2,943.68,-44.24
2/9/2020,9/2022,Q3,7223,CA-2017-113075,Standard Class,MC-18100,Consumer,Chicago,Illinois,Central,Technology,Accessories,40.68,3,0.2,97.63,-7.12
2/9/2020,9/2022,Q3,7440,US-2017-163657,Standard Class,JL-15235,Consumer,Los Angeles,California,West,Office Supplies,Binders,18.72,5,0.2,74.88,6.55
2/9/2020,9/2022,Q3,7441,US-2017-163657,Standard Class,JL-15235,Consumer,Los Angeles,California,West,Furniture,Tables,236.53,2,0.2,378.44,-2.96
2/9/2020,9/2022,Q3,9262,CA-2017-111388,Same Day,SU-20665,Home Office,Seattle,Washington,West,Furniture,Chairs,215.98,3,0.2,518.34,-2.7
2/9/2020,9/2022,Q3,9274,CA-2017-146983,Standard Class,AH-10210,Consumer,Henderson,Kentucky,South,Office Supplies,Binders,1577.94,3,0,4733.82,757.41
2/9/2020,9/2022,Q3,9284,CA-2017-102218,Second Class,LW-17215,Consumer,Fort Collins,Colorado,West,Office Supplies,Labels,11.7,2,0.2,18.71,3.95
2/9/2020,9/2022,Q3,9847,CA-2017-169327,Second Class,MH-17290,Home Office,Los Angeles,California,West,Office Supplies,Appliances,43.1,5,0,215.5,11.21
2/9/2020,9/2022,Q3,9848,CA-2017-169327,Second Class,MH-17290,Home Office,Los Angeles,California,West,Furniture,Furnishings,511.5,5,0,2557.5,132.99
2/9/2020,9/2022,Q3,9849,CA-2017-169327,Second Class,MH-17290,Home Office,Los Angeles,California,West,Office Supplies,Binders,147.92,5,0.2,591.68,46.23
3/9/2020,9/2022,Q3,537,US-2017-122637,Second Class,EP-13915,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,42.62,7,0.8,59.66,-68.19
3/9/2020,9/2022,Q3,712,CA-2017-146136,Standard Class,AP-10915,Consumer,Palm Coast,Florida,South,Office Supplies,Envelopes,24.45,4,0.2,78.23,8.86
3/9/2020,9/2022,Q3,3587,CA-2017-161823,Standard Class,AG-10300,Corporate,San Francisco,California,West,Office Supplies,Art,5.96,2,0,11.92,1.67
3/9/2020,9/2022,Q3,5636,CA-2017-123022,Standard Class,SC-20050,Home Office,La Mesa,California,West,Office Supplies,Binders,82.56,5,0.2,330.24,28.9
3/9/2020,9/2022,Q3,5637,CA-2017-123022,Standard Class,SC-20050,Home Office,La Mesa,California,West,Technology,Accessories,284.97,3,0,854.91,85.49
3/9/2020,9/2022,Q3,5826,CA-2017-161067,Second Class,KB-16405,Home Office,New York City,New York,East,Office Supplies,Paper,419.4,4,0,1677.6,201.31
3/9/2020,9/2022,Q3,5827,CA-2017-161067,Second Class,KB-16405,Home Office,New York City,New York,East,Furniture,Chairs,90.8,1,0.1,81.72,14.12
3/9/2020,9/2022,Q3,5828,CA-2017-161067,Second Class,KB-16405,Home Office,New York City,New York,East,Furniture,Chairs,181.76,2,0.1,327.18,-8.08
3/9/2020,9/2022,Q3,5829,CA-2017-161067,Second Class,KB-16405,Home Office,New York City,New York,East,Office Supplies,Art,5.56,2,0,11.12,2.22
3/9/2020,9/2022,Q3,5859,US-2017-153255,Second Class,JK-15730,Consumer,Concord,California,West,Furniture,Bookcases,239.67,2,0.15,407.43,14.1
3/9/2020,9/2022,Q3,6351,CA-2017-161557,Standard Class,AG-10900,Consumer,Dallas,Texas,Central,Furniture,Furnishings,108.4,5,0.6,216.8,-105.69
3/9/2020,9/2022,Q3,7322,CA-2017-167626,Standard Class,MY-18295,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,8.9,3,0.2,21.37,3.34
3/9/2020,9/2022,Q3,7323,CA-2017-167626,Standard Class,MY-18295,Corporate,Chicago,Illinois,Central,Technology,Accessories,100.8,2,0.2,161.28,21.42
4/9/2020,9/2022,Q3,1496,CA-2017-152485,Standard Class,JD-15790,Consumer,Coppell,Texas,Central,Office Supplies,Art,10.19,7,0.2,57.08,3.19
4/9/2020,9/2022,Q3,1497,CA-2017-152485,Standard Class,JD-15790,Consumer,Coppell,Texas,Central,Office Supplies,Storage,16.78,1,0.2,13.43,-0.21
4/9/2020,9/2022,Q3,1498,CA-2017-152485,Standard Class,JD-15790,Consumer,Coppell,Texas,Central,Office Supplies,Art,13.12,5,0.2,52.48,3.77
4/9/2020,9/2022,Q3,1556,CA-2017-120761,Standard Class,AB-10150,Consumer,Long Beach,New York,East,Technology,Accessories,91.96,4,0,367.84,39.54
4/9/2020,9/2022,Q3,2478,CA-2017-102750,Second Class,GM-14695,Corporate,Los Angeles,California,West,Furniture,Tables,1322.35,3,0.2,3173.64,-99.18
4/9/2020,9/2022,Q3,3080,CA-2017-101182,First Class,KB-16405,Home Office,Apple Valley,California,West,Office Supplies,Paper,12.96,2,0,25.92,6.22
4/9/2020,9/2022,Q3,3081,CA-2017-101182,First Class,KB-16405,Home Office,Apple Valley,California,West,Technology,Phones,43.18,3,0.2,103.62,15.11
4/9/2020,9/2022,Q3,3513,CA-2017-140326,First Class,HW-14935,Corporate,Chicago,Illinois,Central,Furniture,Bookcases,825.17,9,0.3,5198.6,-117.88
4/9/2020,9/2022,Q3,3514,CA-2017-140326,First Class,HW-14935,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,17.76,3,0.2,42.62,5.55
4/9/2020,9/2022,Q3,3515,CA-2017-140326,First Class,HW-14935,Corporate,Chicago,Illinois,Central,Office Supplies,Art,6.91,3,0.2,16.59,0.86
4/9/2020,9/2022,Q3,3561,CA-2017-109757,Second Class,MD-17350,Consumer,Akron,Ohio,East,Office Supplies,Art,8.26,4,0.2,26.42,0.62
4/9/2020,9/2022,Q3,3562,CA-2017-109757,Second Class,MD-17350,Consumer,Akron,Ohio,East,Office Supplies,Binders,25.56,5,0.7,38.34,-20.45
4/9/2020,9/2022,Q3,3563,CA-2017-109757,Second Class,MD-17350,Consumer,Akron,Ohio,East,Office Supplies,Binders,4.37,2,0.7,2.62,-3.06
4/9/2020,9/2022,Q3,3564,CA-2017-109757,Second Class,MD-17350,Consumer,Akron,Ohio,East,Office Supplies,Paper,11.52,4,0.2,36.86,3.74
4/9/2020,9/2022,Q3,3618,CA-2017-141929,Standard Class,RA-19285,Consumer,Los Angeles,California,West,Office Supplies,Binders,487.98,2,0.2,780.77,152.5
4/9/2020,9/2022,Q3,3619,CA-2017-141929,Standard Class,RA-19285,Consumer,Los Angeles,California,West,Technology,Phones,5.56,1,0.2,4.45,1.74
4/9/2020,9/2022,Q3,3620,CA-2017-141929,Standard Class,RA-19285,Consumer,Los Angeles,California,West,Office Supplies,Storage,217.85,5,0,1089.25,65.36
4/9/2020,9/2022,Q3,4121,CA-2017-117394,Standard Class,MM-17920,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,19.04,4,0.2,60.93,-1.43
4/9/2020,9/2022,Q3,4297,CA-2017-117261,Standard Class,TH-21235,Corporate,Los Angeles,California,West,Office Supplies,Storage,54.32,4,0,217.28,0.54
4/9/2020,9/2022,Q3,5459,CA-2017-116680,Second Class,PK-19075,Consumer,San Francisco,California,West,Office Supplies,Binders,13.34,6,0.2,64.05,4.34
4/9/2020,9/2022,Q3,5460,CA-2017-116680,Second Class,PK-19075,Consumer,San Francisco,California,West,Furniture,Tables,1478.27,8,0.2,9460.94,92.39
4/9/2020,9/2022,Q3,6724,US-2017-166394,Second Class,VM-21835,Consumer,Nashua,New Hampshire,East,Office Supplies,Fasteners,14.82,6,0,88.92,6.97
4/9/2020,9/2022,Q3,7104,CA-2017-147410,Standard Class,EJ-14155,Consumer,Santa Ana,California,West,Office Supplies,Storage,421.1,2,0,842.2,105.28
4/9/2020,9/2022,Q3,7304,US-2017-117450,Standard Class,DO-13645,Consumer,Boynton Beach,Florida,South,Furniture,Chairs,97.18,2,0.2,155.49,6.07
4/9/2020,9/2022,Q3,7305,US-2017-117450,Standard Class,DO-13645,Consumer,Boynton Beach,Florida,South,Office Supplies,Paper,10.37,2,0.2,16.59,3.63
4/9/2020,9/2022,Q3,7918,CA-2017-100783,Second Class,JK-16120,Home Office,Garland,Texas,Central,Office Supplies,Art,30.38,1,0.2,24.31,3.8
4/9/2020,9/2022,Q3,8386,CA-2017-137582,Standard Class,CV-12805,Corporate,Oakland,California,West,Office Supplies,Binders,11.81,3,0.2,28.34,4.13
4/9/2020,9/2022,Q3,9129,US-2017-147655,First Class,AS-10045,Corporate,Redmond,Oregon,West,Office Supplies,Binders,88.07,7,0.7,184.96,-58.72
5/9/2020,9/2022,Q3,1562,CA-2017-107293,First Class,CS-12400,Home Office,Seattle,Washington,West,Office Supplies,Art,2.78,1,0,2.78,0.72
5/9/2020,9/2022,Q3,3488,CA-2017-120705,Standard Class,MG-17875,Home Office,Fort Lauderdale,Florida,South,Office Supplies,Storage,147.18,2,0.2,235.49,-29.44
5/9/2020,9/2022,Q3,8197,CA-2017-102736,Standard Class,LP-17095,Consumer,Knoxville,Tennessee,South,Technology,Accessories,89.57,4,0.2,286.62,-1.12
5/9/2020,9/2022,Q3,8198,CA-2017-102736,Standard Class,LP-17095,Consumer,Knoxville,Tennessee,South,Office Supplies,Art,71.96,5,0.2,287.84,7.2
5/9/2020,9/2022,Q3,8199,CA-2017-102736,Standard Class,LP-17095,Consumer,Knoxville,Tennessee,South,Office Supplies,Paper,15.55,3,0.2,37.32,5.44
7/9/2020,9/2022,Q3,533,US-2017-129441,Standard Class,JC-15340,Consumer,Los Angeles,California,West,Furniture,Furnishings,47.94,3,0,143.82,2.4
7/9/2020,9/2022,Q3,2099,CA-2017-124401,Standard Class,RD-19900,Consumer,Portland,Oregon,West,Office Supplies,Storage,37.68,3,0.2,90.43,2.36
7/9/2020,9/2022,Q3,2100,CA-2017-124401,Standard Class,RD-19900,Consumer,Portland,Oregon,West,Technology,Accessories,279.94,7,0.2,1567.69,80.48
7/9/2020,9/2022,Q3,2569,CA-2017-148929,Standard Class,SP-20620,Corporate,New York City,New York,East,Office Supplies,Storage,478.08,8,0,3824.64,133.86
7/9/2020,9/2022,Q3,3358,CA-2017-100335,Standard Class,NF-18595,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,73.01,9,0.2,525.66,26.47
7/9/2020,9/2022,Q3,3567,CA-2017-103877,Standard Class,RD-19660,Home Office,Independence,Missouri,Central,Office Supplies,Binders,1577.94,3,0,4733.82,757.41
7/9/2020,9/2022,Q3,4085,CA-2017-163692,First Class,Dp-13240,Home Office,Phoenix,Arizona,West,Office Supplies,Binders,7.86,3,0.7,7.07,-6.02
7/9/2020,9/2022,Q3,4152,CA-2017-100160,Standard Class,CB-12025,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,29.24,5,0.2,116.96,9.87
7/9/2020,9/2022,Q3,4153,CA-2017-100160,Standard Class,CB-12025,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.55,3,0.2,37.32,5.44
7/9/2020,9/2022,Q3,4154,CA-2017-100160,Standard Class,CB-12025,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.9,3,0.2,11.75,1.65
7/9/2020,9/2022,Q3,5280,US-2017-104094,Standard Class,AG-10675,Consumer,Milwaukee,Wisconsin,Central,Technology,Accessories,13.48,1,0,13.48,1.89
7/9/2020,9/2022,Q3,5547,CA-2017-151008,First Class,JM-16195,Consumer,Draper,Utah,West,Furniture,Furnishings,25.16,2,0,50.32,10.57
7/9/2020,9/2022,Q3,5548,CA-2017-151008,First Class,JM-16195,Consumer,Draper,Utah,West,Technology,Phones,126.56,4,0.2,404.99,47.46
7/9/2020,9/2022,Q3,6005,CA-2017-107244,Standard Class,AG-10390,Consumer,Los Angeles,California,West,Furniture,Furnishings,19.76,4,0,79.04,8.3
7/9/2020,9/2022,Q3,7141,CA-2017-128783,Same Day,TG-21640,Consumer,Saint Charles,Missouri,Central,Technology,Accessories,113.52,4,0,454.08,46.54
7/9/2020,9/2022,Q3,7142,CA-2017-128783,Same Day,TG-21640,Consumer,Saint Charles,Missouri,Central,Furniture,Furnishings,135.3,5,0,676.5,37.88
7/9/2020,9/2022,Q3,8125,US-2017-150070,Standard Class,JA-15970,Consumer,Modesto,California,West,Furniture,Chairs,161.57,2,0.2,258.51,-28.27
7/9/2020,9/2022,Q3,8211,CA-2017-128769,Standard Class,DM-12955,Corporate,Nashville,Tennessee,South,Office Supplies,Appliances,81.57,2,0.2,130.51,7.14
7/9/2020,9/2022,Q3,9327,US-2017-130687,First Class,PF-19225,Consumer,Edmonds,Washington,West,Furniture,Furnishings,80.96,4,0,323.84,34.81
7/9/2020,9/2022,Q3,9328,US-2017-130687,First Class,PF-19225,Consumer,Edmonds,Washington,West,Technology,Phones,455.71,2,0.2,729.14,34.18
7/9/2020,9/2022,Q3,9329,US-2017-130687,First Class,PF-19225,Consumer,Edmonds,Washington,West,Office Supplies,Art,25.98,1,0,25.98,7.27
7/9/2020,9/2022,Q3,9539,US-2017-169488,First Class,AA-10375,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,16.9,5,0,84.5,7.77
7/9/2020,9/2022,Q3,9540,US-2017-169488,First Class,AA-10375,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,39.96,2,0,79.92,18.78
8/9/2020,9/2022,Q3,1714,US-2017-124968,Second Class,MM-18055,Consumer,Chicago,Illinois,Central,Furniture,Tables,765.63,7,0.5,2679.69,-566.56
8/9/2020,9/2022,Q3,3127,CA-2017-149895,Standard Class,EB-14110,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,258.53,2,0.4,310.23,-47.4
8/9/2020,9/2022,Q3,3657,CA-2017-158036,Standard Class,DB-13555,Corporate,Dublin,Ohio,East,Technology,Accessories,9.1,1,0.2,7.28,1.71
8/9/2020,9/2022,Q3,4529,CA-2017-152856,Second Class,RS-19765,Corporate,Marion,Ohio,East,Technology,Accessories,116.83,4,0.2,373.86,33.59
8/9/2020,9/2022,Q3,5768,CA-2017-126396,Second Class,AR-10345,Corporate,Houston,Texas,Central,Technology,Accessories,85.2,6,0.2,408.96,20.24
8/9/2020,9/2022,Q3,6649,US-2017-124779,First Class,BF-11020,Corporate,Arlington,Texas,Central,Office Supplies,Binders,42.62,7,0.8,59.66,-68.19
8/9/2020,9/2022,Q3,6650,US-2017-124779,First Class,BF-11020,Corporate,Arlington,Texas,Central,Technology,Copiers,319.98,2,0.2,511.97,107.99
8/9/2020,9/2022,Q3,6651,US-2017-124779,First Class,BF-11020,Corporate,Arlington,Texas,Central,Office Supplies,Fasteners,45.92,5,0.2,183.68,15.5
8/9/2020,9/2022,Q3,6652,US-2017-124779,First Class,BF-11020,Corporate,Arlington,Texas,Central,Furniture,Furnishings,21.18,2,0.6,16.95,-11.65
8/9/2020,9/2022,Q3,6653,US-2017-124779,First Class,BF-11020,Corporate,Arlington,Texas,Central,Office Supplies,Paper,20.74,4,0.2,66.36,7.26
8/9/2020,9/2022,Q3,6654,US-2017-124779,First Class,BF-11020,Corporate,Arlington,Texas,Central,Furniture,Chairs,213.43,5,0.3,747.01,-39.64
8/9/2020,9/2022,Q3,8325,CA-2017-144456,First Class,FC-14245,Home Office,Hialeah,Florida,South,Office Supplies,Storage,61.68,5,0.2,246.72,5.4
8/9/2020,9/2022,Q3,8326,CA-2017-144456,First Class,FC-14245,Home Office,Hialeah,Florida,South,Technology,Phones,158.38,3,0.2,380.1,13.86
8/9/2020,9/2022,Q3,8620,CA-2017-132437,Second Class,EM-14095,Corporate,New York City,New York,East,Office Supplies,Storage,65.12,4,0,260.48,16.93
9/9/2020,9/2022,Q3,1213,US-2017-118087,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,141.37,2,0.3,197.92,-48.47
